"","PointYrID","PointID","FIRE_ID","Fire_year","Year","TSB","TreeCov","ShrubCov","SnagBA","lat","long","burnsev","slope","elevation","aspect","visits","prefire","Burned"
"1159","PL05A.C.2013","PL05A.C","2008Cold",2008,2013,5,0,85,32.4,39.838444,-120.82804,99.85739899,33,1641,222,1,"mid closed",1
"1160","PL05A.C.2014","PL05A.C","2008Cold",2008,2014,6,0,85,32.4,39.838444,-120.82804,99.85739899,33,1641,222,2,"mid closed",1
"1161","PL05A.C.2015","PL05A.C","2008Cold",2008,2015,7,0,85,32.4,39.838444,-120.82804,99.85739899,33,1641,222,1,"mid closed",1
"1162","PL05A.E.2011","PL05A.E","2008Cold",2008,2011,3,12,20,11.1,39.838463,-120.825118,78.18430328,36,1673,138,1,"late closed",1
"1163","PL05A.E.2012","PL05A.E","2008Cold",2008,2012,4,12,20,11.1,39.838463,-120.825118,78.18430328,36,1673,138,2,"late closed",1
"1164","PL05A.E.2013","PL05A.E","2008Cold",2008,2013,5,12,20,11.1,39.838463,-120.825118,78.18430328,36,1673,138,1,"late closed",1
"1165","PL05A.E.2014","PL05A.E","2008Cold",2008,2014,6,12,20,11.1,39.838463,-120.825118,78.18430328,36,1673,138,2,"late closed",1
"1166","PL05A.E.2015","PL05A.E","2008Cold",2008,2015,7,12,20,11.1,39.838463,-120.825118,78.18430328,36,1673,138,1,"late closed",1
"1167","PL05A.N.2011","PL05A.N","2008Cold",2008,2011,3,10,40,25.3,39.840694,-120.828066,99.61759949,38,1673,263,1,"late closed",1
"1168","PL05A.N.2012","PL05A.N","2008Cold",2008,2012,4,10,40,25.3,39.840694,-120.828066,99.61759949,38,1673,263,2,"late closed",1
"1169","PL05A.N.2013","PL05A.N","2008Cold",2008,2013,5,10,40,25.3,39.840694,-120.828066,99.61759949,38,1673,263,1,"late closed",1
"1170","PL05A.N.2014","PL05A.N","2008Cold",2008,2014,6,10,40,25.3,39.840694,-120.828066,99.61759949,38,1673,263,2,"late closed",1
"1171","PL05A.N.2015","PL05A.N","2008Cold",2008,2015,7,10,40,25.3,39.840694,-120.828066,99.61759949,38,1673,263,1,"late closed",1
"1172","PL05A.S.2011","PL05A.S","2008Cold",2008,2011,3,7,30,6.2,39.836193,-120.828015,85.36869812,26,1576,209,1,"late closed",1
"1173","PL05A.S.2012","PL05A.S","2008Cold",2008,2012,4,7,30,6.2,39.836193,-120.828015,85.36869812,26,1576,209,2,"late closed",1
"1174","PL05A.S.2013","PL05A.S","2008Cold",2008,2013,5,7,30,6.2,39.836193,-120.828015,85.36869812,26,1576,209,1,"late closed",1
"1175","PL05A.S.2014","PL05A.S","2008Cold",2008,2014,6,7,30,6.2,39.836193,-120.828015,85.36869812,26,1576,209,2,"late closed",1
"1176","PL05A.S.2015","PL05A.S","2008Cold",2008,2015,7,7,30,6.2,39.836193,-120.828015,85.36869812,26,1576,209,1,"late closed",1
"1177","PL05A.W.2011","PL05A.W","2008Cold",2008,2011,3,0,80,32,39.838424,-120.830963,100,21,1594,234,1,"mid closed",1
"1178","PL05A.W.2012","PL05A.W","2008Cold",2008,2012,4,0,80,32,39.838424,-120.830963,100,21,1594,234,2,"mid closed",1
"1179","PL05A.W.2013","PL05A.W","2008Cold",2008,2013,5,0,80,32,39.838424,-120.830963,100,21,1594,234,1,"mid closed",1
"1180","PL05A.W.2014","PL05A.W","2008Cold",2008,2014,6,0,80,32,39.838424,-120.830963,100,21,1594,234,2,"mid closed",1
"1181","PL05A.W.2015","PL05A.W","2008Cold",2008,2015,7,0,80,32,39.838424,-120.830963,100,21,1594,234,1,"mid closed",1
"1182","PL05C.C.2012","PL05C.C","2008Cold",2008,2012,4,9,50,6.3,39.847444,-120.828142,64.40280151,22,1708,299,2,"mid closed",1
"1183","PL05C.C.2013","PL05C.C","2008Cold",2008,2013,5,9,50,6.3,39.847444,-120.828142,64.40280151,22,1708,299,1,"mid closed",1
"1184","PL05C.C.2014","PL05C.C","2008Cold",2008,2014,6,9,50,6.3,39.847444,-120.828142,64.40280151,22,1708,299,2,"mid closed",1
"1185","PL05C.C.2015","PL05C.C","2008Cold",2008,2015,7,9,50,6.3,39.847444,-120.828142,64.40280151,22,1708,299,1,"mid closed",1
"1186","PL05C.E.2012","PL05C.E","2008Cold",2008,2012,4,0,70,19.2,39.847464,-120.82522,99.30750275,13,1742,242,2,"late closed",1
"1187","PL05C.E.2013","PL05C.E","2008Cold",2008,2013,5,0,70,19.2,39.847464,-120.82522,99.30750275,13,1742,242,1,"late closed",1
"1188","PL05C.E.2014","PL05C.E","2008Cold",2008,2014,6,0,70,19.2,39.847464,-120.82522,99.30750275,13,1742,242,2,"late closed",1
"1189","PL05C.E.2015","PL05C.E","2008Cold",2008,2015,7,0,70,19.2,39.847464,-120.82522,99.30750275,13,1742,242,1,"late closed",1
"1190","PL05C.N.2012","PL05C.N","2008Cold",2008,2012,4,9,20,3.6,39.849694,-120.828168,16.14780045,18,1694,332,2,"mid closed",1
"1191","PL05C.N.2013","PL05C.N","2008Cold",2008,2013,5,9,20,3.6,39.849694,-120.828168,16.14780045,18,1694,332,1,"mid closed",1
"1192","PL05C.N.2014","PL05C.N","2008Cold",2008,2014,6,9,20,3.6,39.849694,-120.828168,16.14780045,18,1694,332,2,"mid closed",1
"1193","PL05C.N.2015","PL05C.N","2008Cold",2008,2015,7,9,20,3.6,39.849694,-120.828168,16.14780045,18,1694,332,1,"mid closed",1
"1194","PL05C.S.2012","PL05C.S","2008Cold",2008,2012,4,0,85,7.3,39.845194,-120.828117,99.76899719,21,1720,248,2,"Shrub",1
"1195","PL05C.S.2013","PL05C.S","2008Cold",2008,2013,5,0,85,7.3,39.845194,-120.828117,99.76899719,21,1720,248,1,"Shrub",1
"1196","PL05C.S.2014","PL05C.S","2008Cold",2008,2014,6,0,85,7.3,39.845194,-120.828117,99.76899719,21,1720,248,2,"Shrub",1
"1197","PL05C.S.2015","PL05C.S","2008Cold",2008,2015,7,0,85,7.3,39.845194,-120.828117,99.76899719,21,1720,248,1,"Shrub",1
"1198","PL05C.W.2012","PL05C.W","2008Cold",2008,2012,4,16,20,5.4,39.847425,-120.831065,55.38740158,23,1649,307,2,"young.forest",1
"1199","PL05C.W.2013","PL05C.W","2008Cold",2008,2013,5,16,20,5.4,39.847425,-120.831065,55.38740158,23,1649,307,1,"young.forest",1
"1200","PL05C.W.2014","PL05C.W","2008Cold",2008,2014,6,16,20,5.4,39.847425,-120.831065,55.38740158,23,1649,307,2,"young.forest",1
"1201","PL05C.W.2015","PL05C.W","2008Cold",2008,2015,7,16,20,5.4,39.847425,-120.831065,55.38740158,23,1649,307,1,"young.forest",1
"1202","PL22A.C.2010","PL22A.C","2008Rich",2008,2010,2,30,20,2,40.061157,-121.123736,3.870640039,14,1879,232,1,"mid closed",1
"1203","PL22A.C.2011","PL22A.C","2008Rich",2008,2011,3,30,20,2,40.061157,-121.123736,3.870640039,14,1879,232,2,"mid closed",1
"1204","PL22A.C.2012","PL22A.C","2008Rich",2008,2012,4,30,20,2,40.061157,-121.123736,3.870640039,14,1879,232,1,"mid closed",1
"1205","PL22A.C.2013","PL22A.C","2008Rich",2008,2013,5,30,20,2,40.061157,-121.123736,3.870640039,14,1879,232,2,"mid closed",1
"1206","PL22A.C.2014","PL22A.C","2008Rich",2008,2014,6,30,20,2,40.061157,-121.123736,3.870640039,14,1879,232,1,"mid closed",1
"1207","PL22A.C.2015","PL22A.C","2008Rich",2008,2015,7,20,28,2,40.061157,-121.123736,3.870640039,14,1879,232,2,"mid closed",1
"1208","PL22A.E.2010","PL22A.E","2008Rich",2008,2010,2,40,0,7,40.061183,-121.120804,2.667929888,2,1892,221,1,"mid closed",1
"1209","PL22A.E.2011","PL22A.E","2008Rich",2008,2011,3,40,0,7,40.061183,-121.120804,2.667929888,2,1892,221,2,"mid closed",1
"1210","PL22A.E.2012","PL22A.E","2008Rich",2008,2012,4,40,0,7,40.061183,-121.120804,2.667929888,2,1892,221,1,"mid closed",1
"1211","PL22A.E.2013","PL22A.E","2008Rich",2008,2013,5,40,0,7,40.061183,-121.120804,2.667929888,2,1892,221,2,"mid closed",1
"1212","PL22A.E.2014","PL22A.E","2008Rich",2008,2014,6,40,0,7,40.061183,-121.120804,2.667929888,2,1892,221,1,"mid closed",1
"1213","PL22A.E.2015","PL22A.E","2008Rich",2008,2015,7,23,18,7,40.061183,-121.120804,2.667929888,2,1892,221,2,"mid closed",1
"1214","PL22A.N.2010","PL22A.N","2008Rich",2008,2010,2,19,0,9.8,40.063407,-121.12377,3.07833004,3,1890,291,1,"late closed",1
"1215","PL22A.N.2011","PL22A.N","2008Rich",2008,2011,3,19,0,9.8,40.063407,-121.12377,3.07833004,3,1890,291,2,"late closed",1
"1216","PL22A.N.2012","PL22A.N","2008Rich",2008,2012,4,19,0,9.8,40.063407,-121.12377,3.07833004,3,1890,291,1,"late closed",1
"1217","PL22A.N.2013","PL22A.N","2008Rich",2008,2013,5,19,0,9.8,40.063407,-121.12377,3.07833004,3,1890,291,2,"late closed",1
"1218","PL22A.N.2014","PL22A.N","2008Rich",2008,2014,6,19,0,9.8,40.063407,-121.12377,3.07833004,3,1890,291,1,"late closed",1
"1219","PL22A.N.2015","PL22A.N","2008Rich",2008,2015,7,15,3,9.8,40.063407,-121.12377,3.07833004,3,1890,291,2,"late closed",1
"1220","PL22A.S.2010","PL22A.S","2008Rich",2008,2010,2,8,40,2.1,40.058906,-121.123701,4.947070122,36,1860,256,1,"young.forest",1
"1221","PL22A.S.2011","PL22A.S","2008Rich",2008,2011,3,8,40,2.1,40.058906,-121.123701,4.947070122,36,1860,256,2,"young.forest",1
"1222","PL22A.S.2012","PL22A.S","2008Rich",2008,2012,4,8,40,2.1,40.058906,-121.123701,4.947070122,36,1860,256,1,"young.forest",1
"1223","PL22A.S.2013","PL22A.S","2008Rich",2008,2013,5,8,40,2.1,40.058906,-121.123701,4.947070122,36,1860,256,2,"young.forest",1
"1224","PL22A.S.2014","PL22A.S","2008Rich",2008,2014,6,8,40,2.1,40.058906,-121.123701,4.947070122,36,1860,256,1,"young.forest",1
"1225","PL22A.S.2015","PL22A.S","2008Rich",2008,2015,7,6,43,2.1,40.058906,-121.123701,4.947070122,36,1860,256,2,"young.forest",1
"1226","PL22A.W.2010","PL22A.W","2008Rich",2008,2010,2,0,40,3,40.06113,-121.126667,5,31,1833,244,1,"mid closed",1
"1227","PL22A.W.2011","PL22A.W","2008Rich",2008,2011,3,0,40,3,40.06113,-121.126667,5,31,1833,244,2,"mid closed",1
"1228","PL22A.W.2012","PL22A.W","2008Rich",2008,2012,4,0,40,3,40.06113,-121.126667,5,31,1833,244,1,"mid closed",1
"1229","PL22A.W.2013","PL22A.W","2008Rich",2008,2013,5,0,40,3,40.06113,-121.126667,5,31,1833,244,2,"mid closed",1
"1230","PL22A.W.2014","PL22A.W","2008Rich",2008,2014,6,0,40,3,40.06113,-121.126667,5,31,1833,244,1,"mid closed",1
"1231","PL22A.W.2015","PL22A.W","2008Rich",2008,2015,7,0,58,3,40.06113,-121.126667,5,31,1833,244,2,"mid closed",1
"1232","PL22B.C.2013","PL22B.C","2012Chips",2012,2013,1,37,14,1.5,40.070158,-121.123875,1.567649961,30,1801,298,2,"Shrub",1
"1233","PL22B.C.2014","PL22B.C","2012Chips",2012,2014,2,37,14,1.5,40.070158,-121.123875,1.567649961,30,1801,298,1,"Shrub",1
"1234","PL22B.C.2015","PL22B.C","2012Chips",2012,2015,3,33,14,1.5,40.070158,-121.123875,1.567649961,30,1801,298,2,"Shrub",1
"1235","PL22B.E.2013","PL22B.E","2012Chips",2012,2013,1,33,50,18.5,40.070185,-121.120943,70.20410156,23,1855,327,2,"mid closed",1
"1236","PL22B.E.2014","PL22B.E","2012Chips",2012,2014,2,33,50,18.5,40.070185,-121.120943,70.20410156,23,1855,327,1,"mid closed",1
"1237","PL22B.E.2015","PL22B.E","2012Chips",2012,2015,3,26,39,18.5,40.070185,-121.120943,70.20410156,23,1855,327,2,"mid closed",1
"1238","PL22B.N.2013","PL22B.N","2012Chips",2012,2013,1,46,12,4.7,40.072409,-121.123909,19.09499931,32,1760,285,2,"late closed",1
"1239","PL22B.N.2014","PL22B.N","2012Chips",2012,2014,2,46,12,4.7,40.072409,-121.123909,19.09499931,32,1760,285,1,"late closed",1
"1240","PL22B.N.2015","PL22B.N","2012Chips",2012,2015,3,41,12,4.7,40.072409,-121.123909,19.09499931,32,1760,285,2,"late closed",1
"1241","PL22B.S.2013","PL22B.S","2012Chips",2012,2013,1,37,9,1,40.067908,-121.12384,10.40699959,28,1840,305,2,"Shrub",1
"1242","PL22B.S.2014","PL22B.S","2012Chips",2012,2014,2,37,9,1,40.067908,-121.12384,10.40699959,28,1840,305,1,"Shrub",1
"1243","PL22B.S.2015","PL22B.S","2012Chips",2012,2015,3,32,9,1,40.067908,-121.12384,10.40699959,28,1840,305,2,"Shrub",1
"1244","PL22B.W.2013","PL22B.W","2012Chips",2012,2013,1,19,23,0.1,40.070132,-121.126806,0.766582012,37,1738,310,2,"Shrub",1
"1245","PL22B.W.2014","PL22B.W","2012Chips",2012,2014,2,19,23,0.1,40.070132,-121.126806,0.766582012,37,1738,310,1,"Shrub",1
"1246","PL22B.W.2015","PL22B.W","2012Chips",2012,2015,3,18,23,0.1,40.070132,-121.126806,0.766582012,37,1738,310,2,"Shrub",1
"1247","SEN1_1.2013","SEN1_1","2012Chips",2012,2013,1,63,3,1,40.11393,-121.104259,0.641550004,3,1394,287,2,"late closed",1
"1248","SEN1_1.2014","SEN1_1","2012Chips",2012,2014,2,47,4,2.7,40.11393,-121.104259,0.641550004,3,1394,287,2,"late closed",1
"1249","SEN1_1.2015","SEN1_1","2012Chips",2012,2015,3,30,5,4.4,40.11393,-121.104259,0.641550004,3,1394,287,2,"late closed",1
"1250","SEN1_10.2013","SEN1_10","2012Chips",2012,2013,1,45,0,3.2,40.118653,-121.098883,0.546617985,24,1452,121,2,"Shrub",1
"1251","SEN1_10.2014","SEN1_10","2012Chips",2012,2014,2,40,1,3,40.118653,-121.098883,0.546617985,24,1452,121,2,"Shrub",1
"1252","SEN1_10.2015","SEN1_10","2012Chips",2012,2015,3,35,1,2.8,40.118653,-121.098883,0.546617985,24,1452,121,2,"Shrub",1
"1253","SEN1_11.2013","SEN1_11","2012Chips",2012,2013,1,15,5,10,40.118278,-121.101838,36.18030167,17,1433,231,2,"late closed",1
"1254","SEN1_11.2014","SEN1_11","2012Chips",2012,2014,2,15,5,8,40.118278,-121.101838,36.18030167,17,1433,231,2,"late closed",1
"1255","SEN1_11.2015","SEN1_11","2012Chips",2012,2015,3,15,5,6,40.118278,-121.101838,36.18030167,17,1433,231,2,"late closed",1
"1256","SEN1_12.2013","SEN1_12","2012Chips",2012,2013,1,55,1,5.4,40.116107,-121.102967,2.020770073,6,1401,262,2,"late closed",1
"1257","SEN1_12.2014","SEN1_12","2012Chips",2012,2014,2,50,2,4.4,40.116107,-121.102967,2.020770073,6,1401,262,2,"late closed",1
"1258","SEN1_12.2015","SEN1_12","2012Chips",2012,2015,3,45,2,3.4,40.116107,-121.102967,2.020770073,6,1401,262,2,"late closed",1
"1259","SEN1_2.2013","SEN1_2","2012Chips",2012,2013,1,40,2,7.2,40.114251,-121.101317,36.32730103,8,1404,187,2,"late closed",1
"1260","SEN1_2.2014","SEN1_2","2012Chips",2012,2014,2,32,3,7.2,40.114251,-121.101317,36.32730103,8,1404,187,2,"late closed",1
"1261","SEN1_2.2015","SEN1_2","2012Chips",2012,2015,3,24,3,7.2,40.114251,-121.101317,36.32730103,8,1404,187,2,"late closed",1
"1262","SEN1_3.2013","SEN1_3","2012Chips",2012,2013,1,12,2,21.4,40.114527,-121.098376,63.10710144,29,1380,131,2,"late closed",1
"1263","SEN1_3.2014","SEN1_3","2012Chips",2012,2014,2,12,19,16.8,40.114527,-121.098376,63.10710144,29,1380,131,2,"late closed",1
"1264","SEN1_3.2015","SEN1_3","2012Chips",2012,2015,3,11,35,12.2,40.114527,-121.098376,63.10710144,29,1380,131,2,"late closed",1
"1265","SEN1_4.2013","SEN1_4","2012Chips",2012,2013,1,30,2,7.4,40.114767,-121.095435,7.098959923,28,1338,121,2,"late closed",1
"1266","SEN1_4.2014","SEN1_4","2012Chips",2012,2014,2,28,3,7.1,40.114767,-121.095435,7.098959923,28,1338,121,2,"late closed",1
"1267","SEN1_4.2015","SEN1_4","2012Chips",2012,2015,3,25,3,6.8,40.114767,-121.095435,7.098959923,28,1338,121,2,"late closed",1
"1268","SEN1_5.2013","SEN1_5","2012Chips",2012,2013,1,33,8,4.8,40.115051,-121.092435,13.07999992,13,1295,118,2,"mid closed",1
"1269","SEN1_5.2014","SEN1_5","2012Chips",2012,2014,2,24,10,6.5,40.115051,-121.092435,13.07999992,13,1295,118,2,"mid closed",1
"1270","SEN1_5.2015","SEN1_5","2012Chips",2012,2015,3,15,11,8.2,40.115051,-121.092435,13.07999992,13,1295,118,2,"mid closed",1
"1271","SEN1_6.2013","SEN1_6","2012Chips",2012,2013,1,35,2,16,40.115417,-121.089492,26.09449959,35,1239,95,2,"late closed",1
"1272","SEN1_6.2014","SEN1_6","2012Chips",2012,2014,2,25,6,14.5,40.115417,-121.089492,26.09449959,35,1239,95,2,"late closed",1
"1273","SEN1_6.2015","SEN1_6","2012Chips",2012,2015,3,15,9,13,40.115417,-121.089492,26.09449959,35,1239,95,2,"late closed",1
"1274","SEN1_7.2013","SEN1_7","2012Chips",2012,2013,1,25,21,2.8,40.119719,-121.090345,5.766880035,58,1229,54,2,"late closed",1
"1275","SEN1_7.2014","SEN1_7","2012Chips",2012,2014,2,28,15,2.2,40.119719,-121.090345,5.766880035,58,1229,54,2,"late closed",1
"1276","SEN1_7.2015","SEN1_7","2012Chips",2012,2015,3,30,9,1.6,40.119719,-121.090345,5.766880035,58,1229,54,2,"late closed",1
"1277","SEN1_8.2013","SEN1_8","2012Chips",2012,2013,1,40,6,3.8,40.119461,-121.093251,1.503659964,19,1303,69,2,"late closed",1
"1278","SEN1_8.2014","SEN1_8","2012Chips",2012,2014,2,38,7,3.9,40.119461,-121.093251,1.503659964,19,1303,69,2,"late closed",1
"1279","SEN1_8.2015","SEN1_8","2012Chips",2012,2015,3,35,8,4,40.119461,-121.093251,1.503659964,19,1303,69,2,"late closed",1
"1280","SEN1_9.2013","SEN1_9","2012Chips",2012,2013,1,15,3,17.4,40.119092,-121.096007,63.21469879,38,1375,83,2,"late closed",1
"1281","SEN1_9.2014","SEN1_9","2012Chips",2012,2014,2,9,19,17,40.119092,-121.096007,63.21469879,38,1375,83,2,"late closed",1
"1282","SEN1_9.2015","SEN1_9","2012Chips",2012,2015,3,3,35,16.2,40.119092,-121.096007,63.21469879,38,1375,83,2,"late closed",1
"1283","ST0105.2009","ST0105","2000Storrie",2000,2009,9,3,12,1,40.084304,-121.287571,7.854810238,57,1458,163,2,"Shrub",1
"1284","ST0105.2010","ST0105","2000Storrie",2000,2010,10,5,21,1,40.084304,-121.287571,7.854810238,57,1458,163,2,"Shrub",1
"1285","ST0105.2011","ST0105","2000Storrie",2000,2011,11,7,20,1,40.084304,-121.287571,7.854810238,57,1458,163,2,"Shrub",1
"1286","ST0203.2009","ST0203","2000Storrie",2000,2009,9,10,6,0,40.060346,-121.234672,22.73800087,46,1490,86,2,"late closed",1
"1287","ST0203.2010","ST0203","2000Storrie",2000,2010,10,16,31,0,40.060346,-121.234672,22.73800087,46,1490,86,2,"late closed",1
"1288","ST0203.2011","ST0203","2000Storrie",2000,2011,11,16,25,0,40.060346,-121.234672,22.73800087,46,1490,86,2,"late closed",1
"1289","ST0402.2009","ST0402","2000Storrie",2000,2009,9,7,20,12,40.064081,-121.365012,0,13,1881,134,1,"Shrub",1
"1290","ST0402.2012","ST0402","2000Storrie",2000,2012,12,26,58,9,40.064081,-121.365012,0,13,1881,134,2,"Shrub",1
"1291","ST0402.2013","ST0402","2000Storrie",2000,2013,13,8,15,8.6,40.064081,-121.365012,0,13,1881,134,2,"Shrub",1
"1292","ST0402.2015","ST0402","2000Storrie",2000,2015,15,10,17,9,40.064081,-121.365012,0,13,1881,134,2,"Shrub",1
"1293","ST0403.2009","ST0403","2000Storrie",2000,2009,9,38,2,10,40.06171,-121.364519,0,26,1824,140,2,"mid closed",1
"1294","ST0403.2012","ST0403","2000Storrie",2000,2012,12,40,5,7,40.06171,-121.364519,0,26,1824,140,2,"mid closed",1
"1295","ST0403.2013","ST0403","2000Storrie",2000,2013,13,38,8,8.6,40.06171,-121.364519,0,26,1824,140,2,"mid closed",1
"1296","ST0403.2015","ST0403","2000Storrie",2000,2015,15,12,8,9.8,40.06171,-121.364519,0,26,1824,140,2,"mid closed",1
"1297","ST0404.2009","ST0404","2000Storrie",2000,2009,9,29,35,14,40.060331,-121.363038,0,28,1760,133,2,"mid closed",1
"1298","ST0404.2012","ST0404","2000Storrie",2000,2012,12,25,58,9,40.060331,-121.363038,0,28,1760,133,2,"mid closed",1
"1299","ST0404.2013","ST0404","2000Storrie",2000,2013,13,20,71,12.2,40.060331,-121.363038,0,28,1760,133,2,"mid closed",1
"1300","ST0404.2015","ST0404","2000Storrie",2000,2015,15,12,24,11.4,40.060331,-121.363038,0,28,1760,133,2,"mid closed",1
"1301","ST0405.2009","ST0405","2000Storrie",2000,2009,9,25,14,7,40.057928,-121.362056,0,26,1742,28,2,"mid closed",1
"1302","ST0405.2012","ST0405","2000Storrie",2000,2012,12,35,20,5,40.057928,-121.362056,0,26,1742,28,2,"mid closed",1
"1303","ST0405.2013","ST0405","2000Storrie",2000,2013,13,25,7,6.2,40.057928,-121.362056,0,26,1742,28,2,"mid closed",1
"1304","ST0405.2015","ST0405","2000Storrie",2000,2015,15,30,12,8.6,40.057928,-121.362056,0,26,1742,28,2,"mid closed",1
"1305","ST0501.2009","ST0501","2000Storrie",2000,2009,9,40,80,0,39.976726,-121.229018,80.09010315,25,1955,221,2,"Shrub",1
"1306","ST0501.2010","ST0501","2000Storrie",2000,2010,10,20,33,1,39.976726,-121.229018,80.09010315,25,1955,221,2,"Shrub",1
"1307","ST0501.2011","ST0501","2000Storrie",2000,2011,11,15,18,0,39.976726,-121.229018,80.09010315,25,1955,221,2,"Shrub",1
"1308","ST0501.2012","ST0501","2000Storrie",2000,2012,12,10,3,0,39.976726,-121.229018,80.09010315,25,1955,221,2,"Shrub",1
"1309","ST0501.2015","ST0501","2000Storrie",2000,2015,15,9,33,0,39.976726,-121.229018,80.09010315,25,1955,221,2,"Shrub",1
"1310","ST0502.2009","ST0502","2000Storrie",2000,2009,9,0,95,0,39.976602,-121.226094,95.18890381,15,1999,182,2,"open",1
"1311","ST0502.2010","ST0502","2000Storrie",2000,2010,10,0,80,0,39.976602,-121.226094,95.18890381,15,1999,182,2,"open",1
"1312","ST0502.2011","ST0502","2000Storrie",2000,2011,11,0,88,0,39.976602,-121.226094,95.18890381,15,1999,182,2,"open",1
"1313","ST0502.2012","ST0502","2000Storrie",2000,2012,12,0,96,0,39.976602,-121.226094,95.18890381,15,1999,182,2,"open",1
"1314","ST0502.2015","ST0502","2000Storrie",2000,2015,15,0,80,0,39.976602,-121.226094,95.18890381,15,1999,182,2,"open",1
"1315","ST0503.2009","ST0503","2000Storrie",2000,2009,9,5,42,0,39.976361,-121.223235,73.38259888,30,1978,170,2,"Shrub",1
"1316","ST0503.2010","ST0503","2000Storrie",2000,2010,10,4,62,0,39.976361,-121.223235,73.38259888,30,1978,170,2,"Shrub",1
"1317","ST0503.2011","ST0503","2000Storrie",2000,2011,11,3,57,0,39.976361,-121.223235,73.38259888,30,1978,170,2,"Shrub",1
"1318","ST0503.2012","ST0503","2000Storrie",2000,2012,12,2,52,0,39.976361,-121.223235,73.38259888,30,1978,170,2,"Shrub",1
"1319","ST0503.2015","ST0503","2000Storrie",2000,2015,15,2,32,0,39.976361,-121.223235,73.38259888,30,1978,170,2,"Shrub",1
"1320","ST0504.2009","ST0504","2000Storrie",2000,2009,9,1,80,4,39.976302,-121.22014,100,32,1960,168,2,"young.forest",1
"1321","ST0504.2010","ST0504","2000Storrie",2000,2010,10,3,71,2,39.976302,-121.22014,100,32,1960,168,2,"young.forest",1
"1322","ST0504.2011","ST0504","2000Storrie",2000,2011,11,2,68,1.5,39.976302,-121.22014,100,32,1960,168,2,"young.forest",1
"1323","ST0504.2012","ST0504","2000Storrie",2000,2012,12,1,65,1,39.976302,-121.22014,100,32,1960,168,2,"young.forest",1
"1324","ST0504.2015","ST0504","2000Storrie",2000,2015,15,1,75,1.2,39.976302,-121.22014,100,32,1960,168,2,"young.forest",1
"1325","ST0505.2009","ST0505","2000Storrie",2000,2009,9,5,20,27,39.97606,-121.21734,72.83360291,28,1932,178,2,"young.forest",1
"1326","ST0505.2010","ST0505","2000Storrie",2000,2010,10,5,21,17,39.97606,-121.21734,72.83360291,28,1932,178,2,"young.forest",1
"1327","ST0505.2011","ST0505","2000Storrie",2000,2011,11,4,24,17,39.97606,-121.21734,72.83360291,28,1932,178,2,"young.forest",1
"1328","ST0505.2012","ST0505","2000Storrie",2000,2012,12,3,27,18,39.97606,-121.21734,72.83360291,28,1932,178,2,"young.forest",1
"1329","ST0505.2015","ST0505","2000Storrie",2000,2015,15,4,17,13.2,39.97606,-121.21734,72.83360291,28,1932,178,2,"young.forest",1
"1330","ST0604.2009","ST0604","2000Storrie",2000,2009,9,12,15,1,40.094249,-121.309447,0,2,1739,210,2,"mid closed",1
"1331","ST0604.2010","ST0604","2000Storrie",2000,2010,10,60,45,0,40.094249,-121.309447,0,2,1739,210,2,"mid closed",1
"1332","ST0604.2011","ST0604","2000Storrie",2000,2011,11,53,33,0,40.094249,-121.309447,0,2,1739,210,2,"mid closed",1
